,squareMeters,numberOfRooms,hasPool,cityCode,price
3098,85645,49,0,66155,8570147.8
3099,39215,18,0,2527,3927273.4
3100,56643,14,0,92542,5673199.8
3101,60479,97,0,6995,6049532.6
3102,20348,57,0,47627,2037902.1
3103,66371,49,1,3948,6646262.2
3104,31291,16,0,85333,3134903.2
3105,7330,54,0,86628,740586.4
3106,41502,81,0,42782,4155333.6
3107,23027,52,0,83906,2309849.3
3108,53371,41,1,39428,5346532.3
3109,26997,44,1,92676,2712687.1
3110,16806,10,0,32348,1686882.8
3111,44304,87,0,42683,4436179.2
3112,66563,56,1,30380,6665417.5
3113,89812,74,1,92381,8986041.2
3114,39302,41,0,33675,3933732.6
3115,44799,32,1,94440,4489422.3
3116,36268,23,1,67529,3633523.7
3117,86676,22,1,77691,8672062.9
3118,83120,8,0,63476,8313030.5
3119,25341,85,1,49111,2544899.4
3120,25105,8,1,97960,2515100.6
3121,54090,61,1,9761,5418306.6
3122,80610,64,1,877,8071729.7
3123,65507,43,0,4372,6557760.4
3124,27204,73,0,94102,2726114.7
3125,79025,88,0,51700,7908018.4
3126,3452,7,1,62688,355370.1
3127,21550,89,0,96416,2164424.3
3128,11657,88,1,81560,1170585.2
3129,28103,84,1,40370,2815163.3
3130,47957,13,1,65001,4801705.7
3131,63519,91,1,62197,6358243.6
3132,76021,71,1,23417,7607661.0
3133,88259,8,0,78742,8832355.8
3134,82787,69,1,6921,8289297.4
3135,56517,45,1,64707,5657851.9
3136,29096,51,1,69246,2913547.6
3137,36216,15,0,61859,3622946.9
3138,5139,71,1,27569,525841.8
3139,25487,54,1,25288,2562661.2
3140,35733,25,0,20526,3573868.3
3141,16735,92,1,34430,1677084.0
3142,56202,3,0,39915,5629550.1
3143,12426,33,1,68790,1253371.0
3144,33984,100,1,32690,3402691.0
3145,98651,32,0,62209,9870164.4
3146,5117,58,0,52406,517775.8
3147,56800,87,1,53535,5683058.9
3148,90904,25,1,866,9093802.9
3149,26923,55,0,20785,2698265.4
3150,15734,35,0,25611,1579608.3
3151,17513,81,1,71442,1761977.6
3152,14052,47,1,52425,1411943.3
3153,19727,58,1,2799,1984798.6
3154,77423,58,1,45820,7749477.6
3155,65904,84,1,32271,6596494.2
3156,29001,49,1,14536,2912635.4
3157,32361,44,0,58299,3240276.8
3158,93174,36,1,50115,9325575.7
3159,71192,8,1,54582,7129401.1
3160,68128,39,1,35709,6817710.9
3161,98923,61,1,63573,9897661.5
3162,72196,50,1,56655,7225665.3
3163,99278,10,1,81024,9932606.4
3164,30896,94,0,26510,3092891.4
3165,50293,82,0,29781,5038042.4
3166,18229,24,1,49057,1832795.1
3167,79224,87,0,73771,7926948.8
3168,91975,49,0,82003,9198849.2
3169,36387,4,1,32123,3642700.3
3170,32136,96,1,56803,3227676.2
3171,20995,5,0,80373,2103067.5
3172,94361,77,0,40853,9442418.0
3173,53019,41,0,22415,5306854.4
3174,8609,35,1,95199,867508.2
3175,64245,59,1,9634,6430465.2
3176,28192,64,0,50927,2820880.0
3177,14933,56,1,45031,1500885.0
3178,54323,79,1,81487,5442454.5
3179,92204,27,0,1541,9226065.8
3180,3314,3,1,11840,336316.4
3181,17466,80,0,40049,1751126.5
3182,17389,98,0,12240,1744561.8
3183,23444,72,1,29408,2349143.9
3184,24097,42,1,57837,2416228.1
3185,59850,12,0,80347,5990534.6
3186,88387,59,0,55379,8845142.4
3187,17671,45,1,61711,1777405.1
3188,8537,59,0,19292,859540.8
3189,19183,18,0,64943,1919702.4
3190,74178,54,0,89372,7424829.6
3191,10562,38,0,98984,1058582.4
3192,77339,55,1,4947,7741650.8
3193,9842,92,0,74478,987460.9
3194,39477,84,0,1906,3948983.3
3195,22482,95,0,87952,2256703.7
3196,26592,72,1,43397,2667272.2
3197,27008,9,1,46477,2714052.3
3198,48768,37,1,84665,4887404.6
3199,81967,13,0,52020,8208953.3
3200,94845,37,1,85082,9494690.0
3201,22451,98,1,95083,2250405.0
3202,89087,2,1,11926,8914578.7
3203,4881,78,0,84338,493342.7
3204,31484,95,0,29502,3158232.0
3205,42616,83,1,11070,4272292.6
3206,99840,13,0,20177,9988738.2
3207,67360,55,1,33564,6742928.3
3208,70010,92,1,27895,7008509.1
3209,23228,16,0,77811,2324503.3
3210,67055,85,0,13397,6712487.1
3211,39758,19,1,98096,3983187.1
3212,47618,53,0,77919,4765943.6
3213,39897,78,1,90124,3998497.9
3214,49729,3,0,11183,4984739.1
3215,86564,12,1,50782,8664807.4
3216,7426,29,0,62127,748575.3
3217,97110,72,0,68457,9718256.3
3218,83738,35,1,30100,8379855.0
3219,77716,85,0,8928,7773638.6
3220,88251,56,0,13364,8828611.1
3221,38800,99,0,20848,3883353.3
3222,54789,36,0,52920,5480117.5
3223,99099,42,1,63806,9915651.5
3224,77018,26,0,96615,7704215.5
3225,69707,67,1,43295,6977217.5
3226,84211,28,1,60597,8426333.6
3227,59752,83,1,78411,5987095.5
3228,37815,67,0,44249,3783946.5
3229,18681,89,1,47701,1876356.1
3230,28285,28,0,26055,2840774.6
3231,59773,42,0,3478,5978589.9
3232,87566,38,0,40982,8759575.8
3233,58801,69,1,6506,5891738.6
3234,6454,29,0,81196,646692.6
3235,87590,42,0,3841,8764908.1
3236,25532,94,0,9864,2555050.6
3237,15791,20,1,82060,1583248.6
3238,32737,24,0,80030,3278517.5
3239,74097,11,0,63180,7411597.3
3240,24995,59,1,84138,2511825.9
3241,13591,18,0,62003,1367021.0
3242,77100,83,1,65843,7719293.4
3243,21189,23,0,25338,2126521.4
3244,28195,80,0,8040,2826549.5
3245,92363,66,1,81910,9242507.3
3246,31752,69,1,93037,3181933.7
3247,94966,64,0,56262,9505250.0
3248,35493,27,1,94691,3558407.7
3249,78152,6,1,43912,7819761.5
3250,13874,91,0,57946,1393115.2
3251,74893,14,0,67654,7490630.5
3252,36314,100,1,88802,3638453.8
3253,34804,35,1,72064,3484349.1
3254,33783,24,1,30287,3384758.3
3255,47739,40,1,3890,4782451.7
3256,39108,64,0,89635,3915608.0
3257,36823,16,1,73897,3687131.2
3258,88221,94,1,62304,8828225.4
3259,78977,96,1,80424,7906006.4
3260,99680,12,0,51708,9978509.7
3261,5658,56,0,13643,577145.9
3262,15526,11,0,4796,1555821.3
3263,62964,16,0,19738,6298222.0
3264,89172,65,0,66937,8919647.6
3265,111,32,1,80623,14431.3
3266,43467,34,0,58103,4350497.8
3267,35112,98,1,2866,3515831.2
3268,6600,61,0,37168,667067.4
3269,46709,69,0,8410,4680113.6
3270,6856,55,0,64179,689679.7
3271,7148,50,1,66124,723077.4
3272,53062,91,1,85231,5313492.0
3273,43159,96,0,75898,4318950.4
3274,40705,74,1,9607,4080567.1
3275,86419,3,0,54642,8645299.6
3276,37225,64,1,50820,3729838.5
3277,13912,15,1,16401,1399630.5
3278,12228,84,1,92241,1227403.1
3279,873,11,0,29861,92386.5
3280,77472,32,0,90820,7749318.1
3281,55812,95,0,44417,5584760.1
3282,56730,16,0,16258,5674735.3
3283,33002,61,1,23762,3307651.5
3284,3929,61,1,31987,398525.3
3285,66744,40,0,83019,6681155.1
3286,92759,25,1,72034,9279850.0
3287,4117,95,1,22106,424791.0
3288,65476,3,1,997,6554554.0
3289,50404,92,0,92234,5042499.1
3290,85421,62,0,93585,8543272.6
3291,54226,21,0,19870,5426007.9
3292,56287,87,1,70143,5637555.0
3293,84340,37,0,79020,8437869.7
3294,57577,17,0,45344,5759307.3
3295,27451,80,1,32205,2747145.5
3296,79814,41,0,51712,7987492.4
3297,53894,15,0,28197,5396620.9
3298,36095,34,1,39155,3617203.5
3299,93290,54,1,90350,9335722.1
3300,16478,5,0,64114,1651205.9
3301,68482,51,0,34418,6853208.1
3302,23614,53,0,9649,2368476.0
3303,73692,80,0,28102,7375143.2
3304,46227,32,1,4839,4632832.3
3305,57454,35,0,61970,5753949.8
3306,18929,79,0,80406,1899066.9
3307,20572,37,0,25928,2059597.4
3308,18012,30,0,16251,1804873.1
3309,59361,29,0,73905,5942427.0
3310,85444,35,1,59176,8553656.2
3311,64265,50,0,57137,6430203.8
3312,1986,44,0,80231,207433.0
3313,16999,65,0,67412,1700539.6
3314,68912,26,1,6203,6902784.0
3315,59986,57,0,62341,6004309.8
3316,45426,64,0,27642,4543837.4
3317,28347,40,0,21422,2843096.1
3318,15124,68,0,56460,1514981.2
3319,72495,90,1,6627,7255630.0
3320,39097,32,1,96256,3915258.1
3321,45958,17,1,21417,4597561.2
3322,11898,67,0,66430,1191000.0
3323,54901,65,1,86028,5499856.4
3324,18198,25,1,92677,1828162.9
3325,98149,91,1,50437,9820073.8
3326,94491,76,1,93249,9456801.8
3327,63261,94,0,62358,6327015.5
3328,77990,97,0,3991,7809156.7
3329,4827,90,1,11879,486479.3
3330,50472,71,1,36794,5055489.1
3331,51798,99,0,60025,5185741.4
3332,29431,69,1,28639,2950835.7
3333,52915,63,0,85596,5302289.6
3334,47831,78,0,58414,4792760.2
3335,24511,39,0,59602,2454663.5
3336,33612,29,0,80147,3364167.5
3337,52223,81,0,90461,5232399.3
3338,98796,32,0,54535,9885975.7
3339,2770,36,1,67591,285402.7
3340,58108,25,1,88592,5822178.8
3341,1933,57,0,37338,194307.1
3342,78046,5,0,25074,7810522.5
3343,81425,17,0,79100,8154947.2
3344,74709,32,0,44802,7476997.3
3345,58527,27,1,52596,5858721.3
3346,90505,36,1,39642,9055749.1
3347,32842,93,0,84874,3291228.2
3348,49531,5,0,72684,4955365.5
3349,97472,83,1,29789,9756768.4
3350,41117,93,1,31528,4123695.4
3351,32850,49,1,71665,3296112.2
3352,25762,91,0,63843,2580119.1
3353,69179,60,1,40253,6921389.3
3354,1333,53,1,78427,139934.6
3355,91107,30,0,61260,9113493.8
3356,96843,25,0,6005,9688919.1
3357,24378,27,1,63190,2441961.6
3358,8988,51,0,19265,905757.6
3359,1549,65,1,51437,165820.9
3360,79081,20,1,29693,7918094.3
3361,54077,1,0,88878,5410654.2
3362,7249,79,1,86075,732666.8
3363,99095,77,1,22255,9915571.6
3364,11292,68,0,15488,1132623.8
3365,36436,85,1,72022,3650349.5
3366,35727,78,0,58483,3578110.5
3367,82736,15,0,51487,8276711.7
3368,50024,73,0,91275,5010562.4
3369,38535,52,0,72243,3854588.9
3370,20820,50,0,41819,2088001.4
3371,20614,15,1,88278,2070677.9
3372,4776,91,0,36609,486403.2
3373,44487,98,1,9439,4453518.9
3374,5528,47,0,90146,564350.1
3375,84165,62,0,48529,8420418.0
3376,86326,18,0,88000,8635482.1
3377,37868,21,1,51574,3793089.4
3378,62328,54,0,13462,6238922.0
3379,76184,58,1,58511,7623937.0
3380,96352,25,1,24492,9643641.9
3381,831,46,0,14570,91333.5
3382,59764,78,1,48037,5981705.0
3383,33976,71,0,17363,3405161.5
3384,71627,52,0,8463,7172359.9
3385,53500,26,0,12354,5350627.8
3386,32085,94,0,14281,3216632.9
3387,48144,72,1,7559,4820543.5
3388,32939,18,1,47421,3300978.3
3389,74743,10,0,46288,7476064.3
3390,44436,20,0,73848,4444815.2
3391,21834,73,1,43959,2189064.7
3392,71104,57,0,3389,7112359.8
3393,36654,43,1,82532,3673319.2
3394,40195,56,1,90392,4024544.0
3395,57072,13,1,63264,5716738.7
3396,4750,51,1,87772,478917.2
3397,43712,6,0,76009,4372014.6
3398,73733,43,0,32960,7377738.5
3399,46731,76,1,36532,4683103.7
3400,46864,3,0,59721,4690234.2
3401,6881,69,1,76652,693986.6
3402,88838,41,0,44183,8892157.3
3403,90350,80,1,58263,9041614.5
3404,88408,37,0,31130,8842527.4
3405,37017,26,1,4978,3709665.0
3406,40035,37,1,31750,4010245.1
3407,49740,99,1,9014,4987445.0
3408,50296,62,1,6655,5038241.3
3409,47237,31,0,68937,4736122.3
3410,53536,62,0,35800,5356837.8
3411,68348,75,1,6828,6841098.5
3412,3790,7,1,55679,383898.1
3413,31906,15,1,60045,3194626.0
3414,51672,89,1,16411,5176324.2
3415,31990,100,1,86580,3204947.8
3416,12099,53,0,80254,1216298.1
3417,29366,22,0,38089,2941676.7
3418,429,83,1,12993,49802.6
3419,65413,96,1,98244,6545051.4
3420,83090,56,0,73211,8315777.4
3421,16218,66,1,44999,1630148.5
3422,64943,100,0,59964,6495254.0
3423,1947,6,0,46598,198209.3
3424,4009,37,0,64898,406778.5
3425,41404,2,0,1993,4147112.0
3426,34469,70,1,2906,3450552.7
3427,16254,27,0,69477,1630892.0
3428,63941,22,0,56147,6396123.4
3429,65582,39,1,2219,6563957.3
3430,49407,4,0,99200,4947076.8
3431,17847,99,0,4081,1796189.1
3432,73769,84,0,32273,7385023.4
3433,40912,4,1,95019,4100574.2
3434,30632,43,1,38971,3071259.9
3435,92329,97,1,5214,9242250.4
3436,94457,63,1,77617,9453238.7
3437,45739,67,0,59210,4576141.5
3438,31774,3,0,95811,3180672.8
3439,272,79,1,2593,30703.1
3440,92618,66,1,94266,9267692.0
3441,97566,74,0,10100,9765060.4
3442,74348,61,1,40281,7438478.8
3443,34035,90,0,41818,3407854.1
3444,25078,90,1,88974,2514434.8
3445,80023,30,0,26389,8011758.1
3446,4141,55,1,7534,421086.1
3447,87245,63,0,10430,8726378.1
3448,15981,9,0,16659,1600688.4
3449,66944,3,0,16288,6698622.7
3450,71437,100,0,16560,7150458.1
3451,33742,65,0,39875,3385270.3
3452,37677,5,1,13879,3776536.2
3453,3760,92,1,93883,382598.5
3454,1668,74,0,21278,168399.4
3455,74500,68,0,42150,7452595.7
3456,88272,79,0,3876,8835369.7
3457,42230,5,1,30746,4228536.9
3458,21346,36,1,23170,2144809.6
3459,62388,33,0,88498,6244189.2
3460,9196,17,1,28426,926114.0
3461,3939,40,1,91053,404238.1
3462,5132,54,1,95955,520566.8
3463,52820,58,1,91835,5289930.5
3464,56694,26,0,41255,5674217.2
3465,21648,13,1,90061,2177627.1
3466,11513,88,1,48959,1160638.8
3467,86850,86,0,13332,8685896.3
3468,84311,87,1,33431,8444031.2
3469,70139,57,1,52026,7021733.1
3470,38691,59,1,4759,3877340.9
3471,4769,15,1,44789,488123.4
3472,4456,65,0,14188,451747.5
3473,66727,25,1,50462,6675463.7
3474,21856,5,1,99609,2190424.3
3475,73542,93,1,58022,7361356.1
3476,13423,62,0,21308,1344222.7
3477,91361,89,0,66087,9138709.4
3478,8583,64,0,61094,868189.5
3479,67671,96,0,5310,6769786.8
3480,74235,80,0,65248,7424923.4
3481,37531,25,0,72517,3757051.6
3482,66610,8,0,9222,6662840.0
3483,88869,11,0,56957,8893331.1
3484,56102,64,0,54407,5620090.4
3485,98114,73,0,2781,9817419.9
3486,82310,95,1,43202,8240688.5
3487,6601,52,1,74064,674121.6
3488,39130,3,1,20711,3921493.4
3489,26848,77,1,49199,2689927.2
3490,77975,28,1,41459,7801482.9
3491,78739,4,0,8318,7883763.7
3492,59704,32,0,44485,5974678.9
3493,1634,10,1,53958,166341.4
3494,83954,71,0,19120,8396809.0
3495,6381,56,0,61113,639687.3
3496,16817,53,1,7620,1694147.8
3497,88402,75,1,12133,8848110.7
3498,54789,5,0,62392,5484239.7
3499,12020,56,1,88321,1212214.1
3500,16602,31,0,4024,1664806.2
3501,81800,16,1,61747,8188934.1
3502,211,10,0,40481,24058.9
3503,21106,58,1,4368,2117995.6
3504,53833,77,1,64384,5388850.1
3505,96246,62,0,33583,9631618.9
3506,62199,61,0,82379,6222956.1
3507,67216,72,0,50487,6729066.6
3508,82395,4,1,9393,8246501.7
3509,89880,93,1,30015,8998164.2
3510,42686,61,0,62465,4271554.5
3511,68043,34,1,95378,6814850.2
3512,88821,1,0,18398,8886403.6
3513,74641,91,0,3061,7465378.0
3514,32121,41,1,94126,3220114.3
3515,43665,51,1,14349,4375632.4
3516,22849,54,0,92136,2286370.4
3517,51021,1,0,36649,5108595.1
3518,25316,99,0,22827,2535882.9
3519,77346,34,1,12919,7738601.0
3520,18346,7,1,33223,1839603.8
3521,72368,74,0,44213,7245229.2
3522,18014,85,1,86547,1810349.5
3523,56391,99,0,43295,5641537.2
3524,30007,48,1,95999,3008473.3
3525,70179,50,1,77787,7027779.1
3526,4813,2,1,73796,495134.2
3527,80331,49,0,18643,8037047.5
3528,68153,45,1,7068,6822830.3
3529,90954,57,1,18899,9102269.0
3530,24168,18,0,73686,2420503.7
3531,10781,21,0,97642,1085988.0
3532,70810,37,0,725,7086297.1
3533,92505,51,1,20037,9259024.7
3534,4768,93,1,98532,483681.6
3535,23668,11,1,71643,2372045.6
3536,27093,14,1,45911,2718663.6
3537,11519,71,0,39279,1160066.6
3538,90122,35,1,85240,9017994.4
3539,85198,59,0,86335,8520917.7
3540,75571,63,0,73629,7562964.9
3541,61478,48,0,91789,6151688.8
3542,64180,36,1,46756,6425560.2
3543,71527,3,1,68560,7159280.8
3544,77855,59,1,72648,7797856.8
3545,54169,76,1,69118,5424360.7
3546,74689,44,1,40817,7476071.6
3547,12426,53,0,12810,1246872.8
3548,59509,6,0,10860,5956829.4
3549,5340,86,0,13348,538173.1
3550,10082,3,0,28998,1016018.8
3551,35763,54,0,41369,3578936.3
3552,81375,67,0,45417,8144015.3
3553,74875,7,0,80069,7493537.9
3554,14623,98,1,78849,1468584.5
3555,46282,17,1,50721,4635687.9
3556,11124,67,1,2222,1125532.5
3557,20634,23,0,85252,2066809.2
3558,73473,60,0,9375,7354795.0
3559,9130,37,1,81629,921139.2
3560,10342,83,1,66011,1043513.6
3561,30291,10,0,14914,3030131.7
3562,52756,76,1,82737,5290006.8
3563,56155,23,0,11360,5617383.2
3564,45587,15,0,49543,4563744.0
3565,21070,90,1,22348,2112717.9
3566,18603,8,1,78155,1871116.7
3567,85134,29,0,48709,8514100.1
3568,74689,60,1,23878,7484096.8
3569,28825,74,0,5274,2887905.9
3570,4680,6,0,15437,472741.0
3571,35706,65,0,77056,3574742.3
3572,24321,59,0,23189,2440786.3
3573,36321,97,0,9272,3638628.3
3574,85415,55,0,41611,8550149.8
3575,8731,90,1,3317,880713.5
3576,80634,46,0,80916,8065315.1
3577,30631,13,1,25470,3070674.0
3578,56065,35,0,23008,5614119.8
3579,49574,45,0,45597,4967356.7
3580,75408,30,0,51561,7545062.4
3581,735,66,1,10486,84567.5
3582,925,94,0,86448,104727.8
3583,22714,2,1,28731,2278508.0
3584,99053,20,1,29160,9914114.3
3585,65914,5,1,44907,6599320.9
3586,76613,71,0,68015,7665959.0
3587,1862,48,0,57361,193540.0
3588,27600,13,1,98348,2764902.0
3589,71241,42,1,76732,7135011.1
3590,67247,59,1,44275,6733795.3
3591,79073,21,1,10266,7913819.2
3592,9208,58,0,43825,922791.4
3593,51875,4,0,72870,5193634.4
3594,92445,92,0,46253,9249510.7
3595,13470,35,1,32134,1350039.5
3596,29722,96,1,99543,2977107.1
3597,18104,76,0,55632,1816871.9
3598,98701,69,1,27428,9879541.2
3599,30239,27,1,98719,3029749.6
3600,77857,14,0,3971,7788400.2
3601,22737,17,0,5835,2278169.6
3602,24896,93,1,17711,2494839.9
3603,98793,70,1,4566,9885562.4
3604,14224,76,1,34795,1427508.1
3605,65001,18,0,72546,6504375.3
3606,84479,4,1,67682,8454598.0
3607,49415,61,0,29898,4943067.9
3608,75177,82,0,28023,7519419.5
3609,95630,42,1,97422,9572960.1
3610,40911,43,1,82355,4100225.2
3611,71151,17,0,15518,7117551.4
3612,48392,44,1,73699,4841545.2
3613,76649,77,0,62247,7667431.3
3614,5390,52,1,21092,547066.0
3615,44938,58,1,44121,4510650.7
3616,50595,75,0,96035,5067161.6
3617,43776,14,1,13766,4387370.7
3618,70110,98,0,85395,7015646.0
3619,40760,79,0,92213,4080383.1
3620,39524,5,0,8838,3953344.5
3621,6597,10,0,10926,670292.4
3622,19674,84,1,35977,1978538.1
3623,57415,41,1,12930,5752675.2
3624,2143,62,0,68226,220656.8
3625,37302,91,1,31986,3734886.4
3626,64964,53,0,17374,6498171.2
3627,67691,28,0,17486,6772663.5
3628,727,18,0,36290,77725.4
3629,70068,31,1,3231,7015755.4
3630,61771,94,0,87574,6181734.6
3631,62878,95,0,67099,6289361.8
3632,64505,89,0,18737,6459212.8
3633,95116,62,1,46638,9518909.7
3634,39418,53,1,46757,3950046.0
3635,47022,14,1,91949,4709643.6
3636,36778,61,1,45311,3692148.2
3637,95702,29,0,23961,9577615.3
3638,86793,38,0,87757,8682439.4
3639,12584,20,1,47048,1266802.2
3640,54520,29,0,18657,5457270.7
3641,4099,40,0,70261,415756.3
3642,75948,55,1,95054,7601880.6
3643,89305,48,0,61849,8938801.1
3644,26506,95,1,86093,2660579.5
3645,6921,53,0,44040,693484.9
3646,8346,6,1,4211,839157.0
3647,90050,66,0,52024,9007562.4
3648,33341,35,1,10015,3342152.3
3649,17467,30,0,63,1751070.1
3650,67672,30,0,15984,6773654.5
3651,46771,18,0,98244,4687350.1
3652,33700,69,1,85765,3377757.5
3653,95076,10,1,88676,9513379.9
3654,68535,72,1,8380,6857533.1
3655,87567,2,0,50622,8763657.0
3656,47807,31,0,26833,4790133.2
3657,24942,7,0,68076,2502371.3
3658,19702,27,0,12152,1974353.0
3659,7001,85,1,3485,709874.0
3660,26872,88,0,11539,2692017.1
3661,24081,54,1,87982,2418822.3
3662,40992,23,1,57702,4107719.8
3663,48102,15,0,93587,4815224.9
3664,90219,48,0,92628,9024572.8
3665,58935,21,1,47931,5902606.8
3666,99277,35,1,51595,9935775.0
3667,90528,50,1,42867,9063314.4
3668,61867,58,0,22724,6190959.6
3669,61877,97,1,56765,6194435.1
3670,62187,58,0,31731,6220397.4
3671,82176,61,1,83869,8225804.9
3672,36528,9,1,20380,3664294.1
3673,61942,5,1,57128,6201486.8
3674,97430,86,0,16753,9745071.9
3675,60226,79,1,93097,6035968.6
3676,20346,93,0,81460,2039146.6
3677,65982,64,1,59946,6607360.2
3678,31886,81,0,30832,3192104.1
3679,98348,93,0,61808,9838800.1
3680,80722,21,0,28651,8075401.9
3681,15588,76,1,58630,1563887.5
3682,41797,63,0,32765,4182295.7
3683,26599,50,1,45241,2665969.5
3684,32874,24,0,60126,3290324.1
3685,86619,23,1,22657,8670749.8
3686,22205,71,1,84152,2225365.9
3687,58657,94,0,19097,5867038.3
3688,23552,18,1,90732,2363314.2
3689,93202,11,0,75183,9325154.9
3690,48478,59,0,63006,4852762.3
3691,27969,73,1,18182,2809123.4
3692,17015,82,0,69264,1702646.6
3693,25066,8,0,51042,2516535.3
3694,31651,14,0,57912,3166991.2
3695,62001,13,0,63777,6204127.2
3696,71532,54,0,58253,7159102.0
3697,45285,12,1,60916,4537104.8
3698,59099,62,1,71053,5917182.6
3699,73048,22,1,8350,7316030.9
3700,2501,79,1,60370,255027.8
3701,11620,60,0,31122,1169300.2
3702,55228,45,1,87983,5533494.2
3703,83411,4,1,39520,8346545.3
3704,44721,100,0,19274,4475605.3
3705,16360,9,1,74672,1641010.4
3706,17306,60,1,70653,1741614.4
3707,49820,15,1,2626,4987130.6
3708,92241,40,1,4381,9234830.9
3709,64318,1,1,82829,6446168.2
3710,62785,11,0,60411,6281861.1
3711,71517,54,1,6242,7160579.9
3712,48401,39,1,65129,4846713.0
3713,40839,78,1,46326,4092414.0
3714,44219,15,1,46095,4436813.1
3715,61455,61,0,12270,6150227.0
3716,31862,2,0,96251,3198138.0
3717,34137,50,0,90521,3425405.7
3718,85661,8,0,7773,8570393.3
3719,60988,68,1,1388,6106833.0
3720,31308,56,1,91211,3138606.1
3721,91419,55,0,47472,9147142.2
3722,46317,95,1,4483,4638805.5
3723,20810,97,0,16714,2087901.4
3724,72269,72,1,66808,7237251.8
3725,38856,67,1,14425,3890014.8
3726,51212,83,1,43156,5129933.7
3727,31246,13,0,48352,3127463.8
3728,75354,2,1,29515,7546076.9
3729,69352,30,1,75069,6945828.6
3730,36673,31,0,72516,3673398.3
3731,83421,32,1,57460,8348850.5
3732,75593,62,1,61369,7567839.3
3733,60653,8,0,7499,6076327.8
3734,17699,64,1,72796,1775017.3
3735,11587,41,1,98979,1166616.1
3736,23262,71,0,87309,2328515.8
3737,60022,52,0,46562,6013402.1
3738,60759,17,0,37882,6079351.6
3739,10798,27,0,38651,1086266.3
3740,13163,46,1,14581,1327820.4
3741,99750,4,1,29213,9982515.1
3742,78980,10,0,78440,7903451.8
3743,71251,22,1,5816,7132789.5
3744,60656,82,1,91331,6074331.4
3745,18854,40,1,80063,1896031.6
3746,20282,18,0,73864,2029680.1
3747,87580,59,1,23518,8763378.4
3748,76238,6,1,72627,7625604.1
3749,82707,79,1,50409,8278043.1
3750,78114,81,1,23272,7818981.9
3751,85405,63,1,84620,8555783.5
3752,92885,73,1,38639,9293817.3
3753,74947,40,1,79405,7500281.4
3754,81609,100,1,99721,8167029.5
3755,82641,31,0,6975,8272783.1
3756,16411,46,1,15145,1652454.0
3757,73237,15,0,93653,7326285.3
3758,55821,55,0,878,5583521.8
3759,38171,51,1,55523,3826368.2
3760,86433,56,0,68065,8644331.5
3761,21136,17,0,96877,2124234.3
3762,48162,83,1,72374,4822052.5
3763,22238,82,0,47067,2227703.6
3764,66813,65,0,82031,6689557.3
3765,79256,48,0,65089,7931579.3
3766,45383,78,1,31904,4542972.9
3767,33974,38,1,11993,3403907.6
3768,2017,80,0,18325,210585.6
3769,8318,24,0,35848,832684.1
3770,78791,82,0,43547,7886106.0
3771,95878,2,0,58446,9591246.8
3772,79499,39,1,2267,7955951.3
3773,71601,42,1,6837,7164956.0
3774,31995,54,0,97018,3203127.8
3775,5475,37,0,1384,551668.8
3776,91703,28,0,56297,9173404.8
3777,9881,87,1,45154,996563.3
3778,49904,72,1,95247,4995940.1
3779,61529,28,0,54022,6154223.0
3780,17052,58,0,47964,1706550.3
3781,79361,12,1,7785,7946598.9
3782,30633,34,1,94748,3071938.4
3783,14535,100,0,54988,1455259.7
3784,64918,91,1,14205,6494744.1
